x-axis,1,2,3
second,Volt,Volt,Volt
-1.065000E+00,+26.261E-03,-2.924874E+00,+4.635050E+00
-1.060000E+00,-54.141E-03,-2.904774E+00,+4.534548E+00
-1.055000E+00,-94.342E-03,-2.844472E+00,+4.898869E+00
-1.050000E+00,+11.186E-03,-2.844472E+00,+4.685302E+00
-1.045000E+00,+26.261E-03,-2.844472E+00,+4.999372E+00
-1.040000E+00,+26.261E-03,-2.965075E+00,+4.584799E+00
-1.035000E+00,-114.442E-03,-2.844472E+00,+5.037060E+00
-1.030000E+00,-54.141E-03,-2.904774E+00,+4.547111E+00
-1.025000E+00,-54.141E-03,-2.879648E+00,+4.836055E+00
-1.020000E+00,-34.040E-03,-2.824372E+00,+5.049623E+00
-1.015000E+00,-89.317E-03,-2.899749E+00,+4.547111E+00
-1.010000E+00,-54.141E-03,-2.844472E+00,+4.798367E+00
-1.005000E+00,-114.442E-03,-3.025377E+00,+4.748116E+00
-1.000000E+00,+11.186E-03,-2.844472E+00,+4.547111E+00
-995.000E-03,-8.915E-03,-2.899749E+00,+5.200377E+00
-990.000E-03,-114.442E-03,-2.844472E+00,+5.300879E+00
-985.000E-03,-69.216E-03,-3.025377E+00,+4.584799E+00
-980.000E-03,-54.141E-03,-2.844472E+00,+4.949121E+00
-975.000E-03,-69.216E-03,-2.904774E+00,+5.250628E+00
-970.000E-03,-114.442E-03,-2.779146E+00,+5.250628E+00
-965.000E-03,-69.216E-03,-2.859548E+00,+4.697864E+00
-960.000E-03,-34.040E-03,-2.844472E+00,+4.584799E+00
-955.000E-03,-94.342E-03,-2.904774E+00,+4.748116E+00
-950.000E-03,+26.261E-03,-2.844472E+00,+4.798367E+00
-945.000E-03,-54.141E-03,-2.844472E+00,+5.150126E+00
-940.000E-03,+11.186E-03,-2.844472E+00,+4.886307E+00
-935.000E-03,-134.543E-03,-2.844472E+00,+4.949121E+00
-930.000E-03,-114.442E-03,-2.859548E+00,+5.037060E+00
-925.000E-03,-94.342E-03,-2.824372E+00,+4.898869E+00
-920.000E-03,-134.543E-03,-2.844472E+00,+4.635050E+00
-915.000E-03,-134.543E-03,-2.844472E+00,+5.150126E+00
-910.000E-03,-69.216E-03,-2.844472E+00,+4.635050E+00
-905.000E-03,-94.342E-03,-2.965075E+00,+5.099874E+00
-900.000E-03,-69.216E-03,-2.844472E+00,+5.200377E+00
-895.000E-03,-54.141E-03,-2.899749E+00,+4.949121E+00
-890.000E-03,+26.261E-03,-3.025377E+00,+4.383794E+00
-885.000E-03,+11.186E-03,-2.899749E+00,+4.496859E+00
-880.000E-03,-8.915E-03,-2.844472E+00,+5.099874E+00
-875.000E-03,-134.543E-03,-3.025377E+00,+4.748116E+00
-870.000E-03,-54.141E-03,-3.025377E+00,+4.748116E+00
-865.000E-03,-8.915E-03,-2.844472E+00,+4.836055E+00
-860.000E-03,-94.342E-03,-2.844472E+00,+5.099874E+00
-855.000E-03,-34.040E-03,-2.904774E+00,+4.383794E+00
-850.000E-03,+11.186E-03,-2.844472E+00,+5.238065E+00
-845.000E-03,-94.342E-03,-2.844472E+00,+4.685302E+00
-840.000E-03,-134.543E-03,-2.799246E+00,+4.949121E+00
-835.000E-03,-134.543E-03,-2.844472E+00,+5.037060E+00
-830.000E-03,-134.543E-03,-2.779146E+00,+5.351131E+00
-825.000E-03,-34.040E-03,-2.844472E+00,+4.949121E+00
-820.000E-03,+11.186E-03,-3.085678E+00,+4.735553E+00
-815.000E-03,-34.040E-03,-2.844472E+00,+4.735553E+00
-810.000E-03,-114.442E-03,-2.844472E+00,+4.936558E+00
-805.000E-03,+11.186E-03,-2.904774E+00,+4.697864E+00
-800.000E-03,-54.141E-03,-2.844472E+00,+4.735553E+00
-795.000E-03,-69.216E-03,-2.844472E+00,+4.383794E+00
-790.000E-03,+26.261E-03,-2.844472E+00,+4.735553E+00
-785.000E-03,-134.543E-03,-3.085678E+00,+4.635050E+00
-780.000E-03,-34.040E-03,-2.779146E+00,+5.099874E+00
-775.000E-03,+26.261E-03,-2.844472E+00,+4.836055E+00
-770.000E-03,-114.442E-03,-2.844472E+00,+5.150126E+00
-765.000E-03,+26.261E-03,-2.844472E+00,+5.049623E+00
-760.000E-03,-54.141E-03,-2.844472E+00,+5.187814E+00
